Datum;von;bis;Spotmarktpreis 2024;Spotmarktpreise 2030 SE;Spotmarktpreise 2030 ME;Spotmarktpreise 2030 LE;Spotmarktpreise 2040 SE;Spotmarktpreise 2040 ME;Spotmarktpreise 2040 LE;Vertriebsaufschlag;Netzentgelte 2030 SE;Netzentgelte 2030 ME;Netzentgelte 2030 LE;Netzentgelte 2040 SE;Netzentgelte 2040 ME;Netzentgelte 2040 LE;Steuern und Abgaben 2030 und 2040;Strompreis dyn. 2030 SE;Strompreis dyn. 2030 ME;Strompreis dyn. 2030 LE;Strompreis dyn. 2040 SE;Strompreis dyn. 2040 ME;Strompreis dyn. 2040 LE
28.01.2024;20:00;21:00;6,825;6,06;6,825;7,59;5,177501;6,2073;7,2375;8;9,8;11,35;12,9;7;7,5;8;14;37,86;40,175;42,49;34,177501;35,7073;37,2375
28.01.2024;21:00;22:00;5,717;5,1736;5,717;6,2604;4,401901;4,9885;5,5755;8;9,8;11,35;12,9;7;7,5;8;14;36,9736;39,067;41,1604;33,401901;34,4885;35,5755
28.01.2024;22:00;23:00;5,943;5,3544;5,943;6,5316;4,560101;5,2371;5,9145;8;9,8;11,35;12,9;7;7,5;8;14;37,1544;39,293;41,4316;33,560101;34,7371;35,9145
28.01.2024;23:00;00:00;5,6;5,08;5,6;6,12;4,320001;4,8598;5,4;8;9,8;11,35;12,9;7;7,5;8;14;36,88;38,95;41,02;33,320001;34,3598;35,4
29.01.2024;00:00;01:00;4,997;4,5976;4,997;5,3964;3,897901;4,1965;4,4955;8;9,8;11,35;12,9;7;7,5;8;14;36,3976;38,347;40,2964;32,897901;33,6965;34,4955
29.01.2024;01:00;02:00;4,726;4,3808;4,726;5,0712;3,708201;3,8984;4,089;8;9,8;11,35;12,9;7;7,5;8;14;36,1808;38,076;39,9712;32,708201;33,3984;34,089
29.01.2024;02:00;03:00;4,812;4,4496;4,812;5,1744;3,768401;3,993;4,218;8;9,8;11,35;12,9;7;7,5;8;14;36,2496;38,162;40,0744;32,768401;33,493;34,218
29.01.2024;03:00;04:00;4,797;4,4376;4,797;5,1564;3,757901;3,9765;4,1955;8;9,8;11,35;12,9;7;7,5;8;14;36,2376;38,147;40,0564;32,757901;33,4765;34,1955
29.01.2024;04:00;05:00;5,158;4,7264;5,158;5,5896;4,010601;4,3736;4,737;8;9,8;11,35;12,9;7;7,5;8;14;36,5264;38,508;40,4896;33,010601;33,8736;34,737
29.01.2024;05:00;06:00;6,006;5,4048;6,006;6,6072;4,604201;5,3064;6,009;8;9,8;11,35;12,9;7;7,5;8;14;37,2048;39,356;41,5072;33,604201;34,8064;36,009
29.01.2024;06:00;07:00;8;7;8;9;6,000001;7,4998;9;8;9,8;11,35;12,9;7;7,5;8;14;38,8;41,35;43,9;35,000001;36,9998;39
29.01.2024;07:00;08:00;9,357;8,0856;9,357;10,6284;6,949901;8,9925;11,0355;8;9,8;11,35;12,9;7;7,5;8;14;39,8856;42,707;45,5284;35,949901;38,4925;41,0355
29.01.2024;08:00;09:00;9,917;8,5336;9,917;11,3004;7,341901;9,6085;11,8755;8;9,8;11,35;12,9;7;7,5;8;14;40,3336;43,267;46,2004;36,341901;39,1085;41,8755
29.01.2024;09:00;10:00;8,839;7,6712;8,839;10,0068;6,587301;8,4227;10,2585;8;9,8;11,35;12,9;7;7,5;8;14;39,4712;42,189;44,9068;35,587301;37,9227;40,2585
29.01.2024;10:00;11:00;7,89;6,912;7,89;8,868;5,923001;7,3788;8,835;8;9,8;11,35;12,9;7;7,5;8;14;38,712;41,24;43,768;34,923001;36,8788;38,835
29.01.2024;11:00;12:00;7,127;6,3016;7,127;7,9524;5,388901;6,5395;7,6905;8;9,8;11,35;12,9;7;7,5;8;14;38,1016;40,477;42,8524;34,388901;36,0395;37,6905
29.01.2024;12:00;13:00;7,024;6,2192;7,024;7,8288;5,316801;6,4262;7,536;8;9,8;11,35;12,9;7;7,5;8;14;38,0192;40,374;42,7288;34,316801;35,9262;37,536
29.01.2024;13:00;14:00;7,499;6,5992;7,499;8,3988;5,649301;6,9487;8,2485;8;9,8;11,35;12,9;7;7,5;8;14;38,3992;40,849;43,2988;34,649301;36,4487;38,2485
29.01.2024;14:00;15:00;8,255;7,204;8,255;9,306;6,178501;7,7803;9,3825;8;9,8;11,35;12,9;7;7,5;8;14;39,004;41,605;44,206;35,178501;37,2803;39,3825
29.01.2024;15:00;16:00;9,76;8,408;9,76;11,112;7,232001;9,4358;11,64;8;9,8;11,35;12,9;7;7,5;8;14;40,208;43,11;46,012;36,232001;38,9358;41,64
29.01.2024;16:00;17:00;10,843;9,2744;10,843;12,4116;7,990101;10,6271;13,2645;8;9,8;11,35;12,9;7;7,5;8;14;41,0744;44,193;47,3116;36,990101;40,1271;43,2645
29.01.2024;17:00;18:00;12,742;10,7936;12,742;14,6904;9,319401;12,716;16,113;8;9,8;11,35;12,9;7;7,5;8;14;42,5936;46,092;49,5904;38,319401;42,216;46,113
29.01.2024;18:00;19:00;11,73;9,984;11,73;13,476;8,611001;11,6028;14,595;8;9,8;11,35;12,9;7;7,5;8;14;41,784;45,08;48,376;37,611001;41,1028;44,595
29.01.2024;19:00;20:00;10,752;9,2016;10,752;12,3024;7,926401;10,527;13,128;8;9,8;11,35;12,9;7;7,5;8;14;41,0016;44,102;47,2024;36,926401;40,027;43,128
29.01.2024;20:00;21:00;9,198;7,9584;9,198;10,4376;6,838601;8,8176;10,797;8;9,8;11,35;12,9;7;7,5;8;14;39,7584;42,548;45,3376;35,838601;38,3176;40,797
29.01.2024;21:00;22:00;8,679;7,5432;8,679;9,8148;6,475301;8,2467;10,0185;8;9,8;11,35;12,9;7;7,5;8;14;39,3432;42,029;44,7148;35,475301;37,7467;40,0185
29.01.2024;22:00;23:00;8,342;7,2736;8,342;9,4104;6,239401;7,876;9,513;8;9,8;11,35;12,9;7;7,5;8;14;39,0736;41,692;44,3104;35,239401;37,376;39,513
29.01.2024;23:00;00:00;8,029;7,0232;8,029;9,0348;6,020301;7,5317;9,0435;8;9,8;11,35;12,9;7;7,5;8;14;38,8232;41,379;43,9348;35,020301;37,0317;39,0435
30.01.2024;00:00;01:00;7,194;6,3552;7,194;8,0328;5,435801;6,6132;7,791;8;9,8;11,35;12,9;7;7,5;8;14;38,1552;40,544;42,9328;34,435801;36,1132;37,791
30.01.2024;01:00;02:00;6,879;6,1032;6,879;7,6548;5,215301;6,2667;7,3185;8;9,8;11,35;12,9;7;7,5;8;14;37,9032;40,229;42,5548;34,215301;35,7667;37,3185
30.01.2024;02:00;03:00;6,937;6,1496;6,937;7,7244;5,255901;6,3305;7,4055;8;9,8;11,35;12,9;7;7,5;8;14;37,9496;40,287;42,6244;34,255901;35,8305;37,4055
30.01.2024;03:00;04:00;6,744;5,9952;6,744;7,4928;5,120801;6,1182;7,116;8;9,8;11,35;12,9;7;7,5;8;14;37,7952;40,094;42,3928;34,120801;35,6182;37,116
30.01.2024;04:00;05:00;6,718;5,9744;6,718;7,4616;5,102601;6,0896;7,077;8;9,8;11,35;12,9;7;7,5;8;14;37,7744;40,068;42,3616;34,102601;35,5896;37,077
30.01.2024;05:00;06:00;6,937;6,1496;6,937;7,7244;5,255901;6,3305;7,4055;8;9,8;11,35;12,9;7;7,5;8;14;37,9496;40,287;42,6244;34,255901;35,8305;37,4055
30.01.2024;06:00;07:00;7,843;6,8744;7,843;8,8116;5,890101;7,3271;8,7645;8;9,8;11,35;12,9;7;7,5;8;14;38,6744;41,193;43,7116;34,890101;36,8271;38,7645
30.01.2024;07:00;08:00;9,06;7,848;9,06;10,272;6,742001;8,6658;10,59;8;9,8;11,35;12,9;7;7,5;8;14;39,648;42,41;45,172;35,742001;38,1658;40,59
30.01.2024;08:00;09:00;9,593;8,2744;9,593;10,9116;7,115101;9,2521;11,3895;8;9,8;11,35;12,9;7;7,5;8;14;40,0744;42,943;45,8116;36,115101;38,7521;41,3895
30.01.2024;09:00;10:00;8,493;7,3944;8,493;9,5916;6,345101;8,0421;9,7395;8;9,8;11,35;12,9;7;7,5;8;14;39,1944;41,843;44,4916;35,345101;37,5421;39,7395
30.01.2024;10:00;11:00;7,715;6,772;7,715;8,658;5,800501;7,1863;8,5725;8;9,8;11,35;12,9;7;7,5;8;14;38,572;41,065;43,558;34,800501;36,6863;38,5725
30.01.2024;11:00;12:00;7,01;6,208;7,01;7,812;5,307001;6,4108;7,515;8;9,8;11,35;12,9;7;7,5;8;14;38,008;40,36;42,712;34,307001;35,9108;37,515
30.01.2024;12:00;13:00;6,81;6,048;6,81;7,572;5,167001;6,1908;7,215;8;9,8;11,35;12,9;7;7,5;8;14;37,848;40,16;42,472;34,167001;35,6908;37,215
30.01.2024;13:00;14:00;6,823;6,0584;6,823;7,5876;5,176101;6,2051;7,2345;8;9,8;11,35;12,9;7;7,5;8;14;37,8584;40,173;42,4876;34,176101;35,7051;37,2345
30.01.2024;14:00;15:00;7,193;6,3544;7,193;8,0316;5,435101;6,6121;7,7895;8;9,8;11,35;12,9;7;7,5;8;14;38,1544;40,543;42,9316;34,435101;36,1121;37,7895
30.01.2024;15:00;16:00;7,949;6,9592;7,949;8,9388;5,964301;7,4437;8,9235;8;9,8;11,35;12,9;7;7,5;8;14;38,7592;41,299;43,8388;34,964301;36,9437;38,9235
30.01.2024;16:00;17:00;8,236;7,1888;8,236;9,2832;6,165201;7,7594;9,354;8;9,8;11,35;12,9;7;7,5;8;14;38,9888;41,586;44,1832;35,165201;37,2594;39,354
30.01.2024;17:00;18:00;8,817;7,6536;8,817;9,9804;6,571901;8,3985;10,2255;8;9,8;11,35;12,9;7;7,5;8;14;39,4536;42,167;44,8804;35,571901;37,8985;40,2255
30.01.2024;18:00;19:00;9,923;8,5384;9,923;11,3076;7,346101;9,6151;11,8845;8;9,8;11,35;12,9;7;7,5;8;14;40,3384;43,273;46,2076;36,346101;39,1151;41,8845
30.01.2024;19:00;20:00;9,191;7,9528;9,191;10,4292;6,833701;8,8099;10,7865;8;9,8;11,35;12,9;7;7,5;8;14;39,7528;42,541;45,3292;35,833701;38,3099;40,7865
30.01.2024;20:00;21:00;8,604;7,4832;8,604;9,7248;6,422801;8,1642;9,906;8;9,8;11,35;12,9;7;7,5;8;14;39,2832;41,954;44,6248;35,422801;37,6642;39,906
30.01.2024;21:00;22:00;7,8;6,84;7,8;8,76;5,860001;7,2798;8,7;8;9,8;11,35;12,9;7;7,5;8;14;38,64;41,15;43,66;34,860001;36,7798;38,7
30.01.2024;22:00;23:00;7,501;6,6008;7,501;8,4012;5,650701;6,9509;8,2515;8;9,8;11,35;12,9;7;7,5;8;14;38,4008;40,851;43,3012;34,650701;36,4509;38,2515
30.01.2024;23:00;00:00;7,151;6,3208;7,151;7,9812;5,405701;6,5659;7,7265;8;9,8;11,35;12,9;7;7,5;8;14;38,1208;40,501;42,8812;34,405701;36,0659;37,7265
31.01.2024;00:00;01:00;7,173;6,3384;7,173;8,0076;5,421101;6,5901;7,7595;8;9,8;11,35;12,9;7;7,5;8;14;38,1384;40,523;42,9076;34,421101;36,0901;37,7595
31.01.2024;01:00;02:00;7,019;6,2152;7,019;7,8228;5,313301;6,4207;7,5285;8;9,8;11,35;12,9;7;7,5;8;14;38,0152;40,369;42,7228;34,313301;35,9207;37,5285
31.01.2024;02:00;03:00;7,089;6,2712;7,089;7,9068;5,362301;6,4977;7,6335;8;9,8;11,35;12,9;7;7,5;8;14;38,0712;40,439;42,8068;34,362301;35,9977;37,6335
31.01.2024;03:00;04:00;6,982;6,1856;6,982;7,7784;5,287401;6,38;7,473;8;9,8;11,35;12,9;7;7,5;8;14;37,9856;40,332;42,6784;34,287401;35,88;37,473
31.01.2024;04:00;05:00;6,914;6,1312;6,914;7,6968;5,239801;6,3052;7,371;8;9,8;11,35;12,9;7;7,5;8;14;37,9312;40,264;42,5968;34,239801;35,8052;37,371
31.01.2024;05:00;06:00;7,382;6,5056;7,382;8,2584;5,567401;6,82;8,073;8;9,8;11,35;12,9;7;7,5;8;14;38,3056;40,732;43,1584;34,567401;36,32;38,073
31.01.2024;06:00;07:00;8,485;7,388;8,485;9,582;6,339501;8,0333;9,7275;8;9,8;11,35;12,9;7;7,5;8;14;39,188;41,835;44,482;35,339501;37,5333;39,7275
31.01.2024;07:00;08:00;10,817;9,2536;10,817;12,3804;7,971901;10,5985;13,2255;8;9,8;11,35;12,9;7;7,5;8;14;41,0536;44,167;47,2804;36,971901;40,0985;43,2255
31.01.2024;08:00;09:00;11,993;10,1944;11,993;13,7916;8,795101;11,8921;14,9895;8;9,8;11,35;12,9;7;7,5;8;14;41,9944;45,343;48,6916;37,795101;41,3921;44,9895
31.01.2024;09:00;10:00;9,361;8,0888;9,361;10,6332;6,952701;8,9969;11,0415;8;9,8;11,35;12,9;7;7,5;8;14;39,8888;42,711;45,5332;35,952701;38,4969;41,0415
31.01.2024;10:00;11:00;8,298;7,2384;8,298;9,3576;6,208601;7,8276;9,447;8;9,8;11,35;12,9;7;7,5;8;14;39,0384;41,648;44,2576;35,208601;37,3276;39,447
31.01.2024;11:00;12:00;7,709;6,7672;7,709;8,6508;5,796301;7,1797;8,5635;8;9,8;11,35;12,9;7;7,5;8;14;38,5672;41,059;43,5508;34,796301;36,6797;38,5635
31.01.2024;12:00;13:00;7,491;6,5928;7,491;8,3892;5,643701;6,9399;8,2365;8;9,8;11,35;12,9;7;7,5;8;14;38,3928;40,841;43,2892;34,643701;36,4399;38,2365
31.01.2024;13:00;14:00;6,766;6,0128;6,766;7,5192;5,136201;6,1424;7,149;8;9,8;11,35;12,9;7;7,5;8;14;37,8128;40,116;42,4192;34,136201;35,6424;37,149
31.01.2024;14:00;15:00;6,669;5,9352;6,669;7,4028;5,068301;6,0357;7,0035;8;9,8;11,35;12,9;7;7,5;8;14;37,7352;40,019;42,3028;34,068301;35,5357;37,0035
31.01.2024;15:00;16:00;7,587;6,6696;7,587;8,5044;5,710901;7,0455;8,3805;8;9,8;11,35;12,9;7;7,5;8;14;38,4696;40,937;43,4044;34,710901;36,5455;38,3805
31.01.2024;16:00;17:00;8,162;7,1296;8,162;9,1944;6,113401;7,678;9,243;8;9,8;11,35;12,9;7;7,5;8;14;38,9296;41,512;44,0944;35,113401;37,178;39,243
31.01.2024;17:00;18:00;8,791;7,6328;8,791;9,9492;6,553701;8,3699;10,1865;8;9,8;11,35;12,9;7;7,5;8;14;39,4328;42,141;44,8492;35,553701;37,8699;40,1865
31.01.2024;18:00;19:00;8,678;7,5424;8,678;9,8136;6,474601;8,2456;10,017;8;9,8;11,35;12,9;7;7,5;8;14;39,3424;42,028;44,7136;35,474601;37,7456;40,017
31.01.2024;19:00;20:00;7,365;6,492;7,365;8,238;5,555501;6,8013;8,0475;8;9,8;11,35;12,9;7;7,5;8;14;38,292;40,715;43,138;34,555501;36,3013;38,0475
31.01.2024;20:00;21:00;6,603;5,8824;6,603;7,3236;5,022101;5,9631;6,9045;8;9,8;11,35;12,9;7;7,5;8;14;37,6824;39,953;42,2236;34,022101;35,4631;36,9045
31.01.2024;21:00;22:00;5,696;5,1568;5,696;6,2352;4,387201;4,9654;5,544;8;9,8;11,35;12,9;7;7,5;8;14;36,9568;39,046;41,1352;33,387201;34,4654;35,544
31.01.2024;22:00;23:00;5,408;4,9264;5,408;5,8896;4,185601;4,6486;5,112;8;9,8;11,35;12,9;7;7,5;8;14;36,7264;38,758;40,7896;33,185601;34,1486;35,112
31.01.2024;23:00;00:00;3,973;3,7784;3,973;4,1676;3,181101;3,0701;2,9595;8;9,8;11,35;12,9;7;7,5;8;14;35,5784;37,323;39,0676;32,181101;32,5701;32,9595
01.02.2024;00:00;01:00;4,706;4,3648;4,706;5,0472;3,694201;3,8764;4,059;8;9,8;11,35;12,9;7;7,5;8;14;36,1648;38,056;39,9472;32,694201;33,3764;34,059
01.02.2024;01:00;02:00;4,112;3,8896;4,112;4,3344;3,278401;3,223;3,168;8;9,8;11,35;12,9;7;7,5;8;14;35,6896;37,462;39,2344;32,278401;32,723;33,168
01.02.2024;02:00;03:00;4,216;3,9728;4,216;4,4592;3,351201;3,3374;3,324;8;9,8;11,35;12,9;7;7,5;8;14;35,7728;37,566;39,3592;32,351201;32,8374;33,324
01.02.2024;03:00;04:00;4,305;4,044;4,305;4,566;3,413501;3,4353;3,4575;8;9,8;11,35;12,9;7;7,5;8;14;35,844;37,655;39,466;32,413501;32,9353;33,4575
01.02.2024;04:00;05:00;4,691;4,3528;4,691;5,0292;3,683701;3,8599;4,0365;8;9,8;11,35;12,9;7;7,5;8;14;36,1528;38,041;39,9292;32,683701;33,3599;34,0365
01.02.2024;05:00;06:00;5,534;5,0272;5,534;6,0408;4,273801;4,7872;5,301;8;9,8;11,35;12,9;7;7,5;8;14;36,8272;38,884;40,9408;33,273801;34,2872;35,301
01.02.2024;06:00;07:00;6,901;6,1208;6,901;7,6812;5,230701;6,2909;7,3515;8;9,8;11,35;12,9;7;7,5;8;14;37,9208;40,251;42,5812;34,230701;35,7909;37,3515
01.02.2024;07:00;08:00;8,612;7,4896;8,612;9,7344;6,428401;8,173;9,918;8;9,8;11,35;12,9;7;7,5;8;14;39,2896;41,962;44,6344;35,428401;37,673;39,918
01.02.2024;08:00;09:00;9,25;8;9,25;10,5;6,875001;8,8748;10,875;8;9,8;11,35;12,9;7;7,5;8;14;39,8;42,6;45,4;35,875001;38,3748;40,875
01.02.2024;09:00;10:00;8,629;7,5032;8,629;9,7548;6,440301;8,1917;9,9435;8;9,8;11,35;12,9;7;7,5;8;14;39,3032;41,979;44,6548;35,440301;37,6917;39,9435
01.02.2024;10:00;11:00;8,367;7,2936;8,367;9,4404;6,256901;7,9035;9,5505;8;9,8;11,35;12,9;7;7,5;8;14;39,0936;41,717;44,3404;35,256901;37,4035;39,5505
01.02.2024;11:00;12:00;7,722;6,7776;7,722;8,6664;5,805401;7,194;8,583;8;9,8;11,35;12,9;7;7,5;8;14;38,5776;41,072;43,5664;34,805401;36,694;38,583
01.02.2024;12:00;13:00;6,76;6,008;6,76;7,512;5,132001;6,1358;7,14;8;9,8;11,35;12,9;7;7,5;8;14;37,808;40,11;42,412;34,132001;35,6358;37,14
01.02.2024;13:00;14:00;5,726;5,1808;5,726;6,2712;4,408201;4,9984;5,589;8;9,8;11,35;12,9;7;7,5;8;14;36,9808;39,076;41,1712;33,408201;34,4984;35,589
01.02.2024;14:00;15:00;6,874;6,0992;6,874;7,6488;5,211801;6,2612;7,311;8;9,8;11,35;12,9;7;7,5;8;14;37,8992;40,224;42,5488;34,211801;35,7612;37,311
01.02.2024;15:00;16:00;7,507;6,6056;7,507;8,4084;5,654901;6,9575;8,2605;8;9,8;11,35;12,9;7;7,5;8;14;38,4056;40,857;43,3084;34,654901;36,4575;38,2605
01.02.2024;16:00;17:00;7,705;6,764;7,705;8,646;5,793501;7,1753;8,5575;8;9,8;11,35;12,9;7;7,5;8;14;38,564;41,055;43,546;34,793501;36,6753;38,5575
01.02.2024;17:00;18:00;9,161;7,9288;9,161;10,3932;6,812701;8,7769;10,7415;8;9,8;11,35;12,9;7;7,5;8;14;39,7288;42,511;45,2932;35,812701;38,2769;40,7415
01.02.2024;18:00;19:00;9,467;8,1736;9,467;10,7604;7,026901;9,1135;11,2005;8;9,8;11,35;12,9;7;7,5;8;14;39,9736;42,817;45,6604;36,026901;38,6135;41,2005
01.02.2024;19:00;20:00;9,789;8,4312;9,789;11,1468;7,252301;9,4677;11,6835;8;9,8;11,35;12,9;7;7,5;8;14;40,2312;43,139;46,0468;36,252301;38,9677;41,6835
01.02.2024;20:00;21:00;8,997;7,7976;8,997;10,1964;6,697901;8,5965;10,4955;8;9,8;11,35;12,9;7;7,5;8;14;39,5976;42,347;45,0964;35,697901;38,0965;40,4955
01.02.2024;21:00;22:00;8,329;7,2632;8,329;9,3948;6,230301;7,8617;9,4935;8;9,8;11,35;12,9;7;7,5;8;14;39,0632;41,679;44,2948;35,230301;37,3617;39,4935
01.02.2024;22:00;23:00;8,188;7,1504;8,188;9,2256;6,131601;7,7066;9,282;8;9,8;11,35;12,9;7;7,5;8;14;38,9504;41,538;44,1256;35,131601;37,2066;39,282
01.02.2024;23:00;00:00;7,338;6,4704;7,338;8,2056;5,536601;6,7716;8,007;8;9,8;11,35;12,9;7;7,5;8;14;38,2704;40,688;43,1056;34,536601;36,2716;38,007
02.02.2024;00:00;01:00;6,427;5,7416;6,427;7,1124;4,898901;5,7695;6,6405;8;9,8;11,35;12,9;7;7,5;8;14;37,5416;39,777;42,0124;33,898901;35,2695;36,6405
02.02.2024;01:00;02:00;5,994;5,3952;5,994;6,5928;4,595801;5,2932;5,991;8;9,8;11,35;12,9;7;7,5;8;14;37,1952;39,344;41,4928;33,595801;34,7932;35,991
02.02.2024;02:00;03:00;5,8;5,24;5,8;6,36;4,460001;5,0798;5,7;8;9,8;11,35;12,9;7;7,5;8;14;37,04;39,15;41,26;33,460001;34,5798;35,7
02.02.2024;03:00;04:00;5,469;4,9752;5,469;5,9628;4,228301;4,7157;5,2035;8;9,8;11,35;12,9;7;7,5;8;14;36,7752;38,819;40,8628;33,228301;34,2157;35,2035
02.02.2024;04:00;05:00;5,323;4,8584;5,323;5,7876;4,126101;4,5551;4,9845;8;9,8;11,35;12,9;7;7,5;8;14;36,6584;38,673;40,6876;33,126101;34,0551;34,9845
02.02.2024;05:00;06:00;5,507;5,0056;5,507;6,0084;4,254901;4,7575;5,2605;8;9,8;11,35;12,9;7;7,5;8;14;36,8056;38,857;40,9084;33,254901;34,2575;35,2605
02.02.2024;06:00;07:00;6,694;5,9552;6,694;7,4328;5,085801;6,0632;7,041;8;9,8;11,35;12,9;7;7,5;8;14;37,7552;40,044;42,3328;34,085801;35,5632;37,041
02.02.2024;07:00;08:00;7,699;6,7592;7,699;8,6388;5,789301;7,1687;8,5485;8;9,8;11,35;12,9;7;7,5;8;14;38,5592;41,049;43,5388;34,789301;36,6687;38,5485
02.02.2024;08:00;09:00;8,932;7,7456;8,932;10,1184;6,652401;8,525;10,398;8;9,8;11,35;12,9;7;7,5;8;14;39,5456;42,282;45,0184;35,652401;38,025;40,398
02.02.2024;09:00;10:00;8,59;7,472;8,59;9,708;6,413001;8,1488;9,885;8;9,8;11,35;12,9;7;7,5;8;14;39,272;41,94;44,608;35,413001;37,6488;39,885
02.02.2024;10:00;11:00;8,077;7,0616;8,077;9,0924;6,053901;7,5845;9,1155;8;9,8;11,35;12,9;7;7,5;8;14;38,8616;41,427;43,9924;35,053901;37,0845;39,1155
02.02.2024;11:00;12:00;7,515;6,612;7,515;8,418;5,660501;6,9663;8,2725;8;9,8;11,35;12,9;7;7,5;8;14;38,412;40,865;43,318;34,660501;36,4663;38,2725
02.02.2024;12:00;13:00;6,48;5,784;6,48;7,176;4,936001;5,8278;6,72;8;9,8;11,35;12,9;7;7,5;8;14;37,584;39,83;42,076;33,936001;35,3278;36,72
02.02.2024;13:00;14:00;5,652;5,1216;5,652;6,1824;4,356401;4,917;5,478;8;9,8;11,35;12,9;7;7,5;8;14;36,9216;39,002;41,0824;33,356401;34,417;35,478
02.02.2024;14:00;15:00;5,483;4,9864;5,483;5,9796;4,238101;4,7311;5,2245;8;9,8;11,35;12,9;7;7,5;8;14;36,7864;38,833;40,8796;33,238101;34,2311;35,2245
02.02.2024;15:00;16:00;5,309;4,8472;5,309;5,7708;4,116301;4,5397;4,9635;8;9,8;11,35;12,9;7;7,5;8;14;36,6472;38,659;40,6708;33,116301;34,0397;34,9635
02.02.2024;16:00;17:00;5,273;4,8184;5,273;5,7276;4,091101;4,5001;4,9095;8;9,8;11,35;12,9;7;7,5;8;14;36,6184;38,623;40,6276;33,091101;34,0001;34,9095
02.02.2024;17:00;18:00;5,85;5,28;5,85;6,42;4,495001;5,1348;5,775;8;9,8;11,35;12,9;7;7,5;8;14;37,08;39,2;41,32;33,495001;34,6348;35,775
02.02.2024;18:00;19:00;6,897;6,1176;6,897;7,6764;5,227901;6,2865;7,3455;8;9,8;11,35;12,9;7;7,5;8;14;37,9176;40,247;42,5764;34,227901;35,7865;37,3455
02.02.2024;19:00;20:00;6,334;5,6672;6,334;7,0008;4,833801;5,6672;6,501;8;9,8;11,35;12,9;7;7,5;8;14;37,4672;39,684;41,9008;33,833801;35,1672;36,501
02.02.2024;20:00;21:00;5,506;5,0048;5,506;6,0072;4,254201;4,7564;5,259;8;9,8;11,35;12,9;7;7,5;8;14;36,8048;38,856;40,9072;33,254201;34,2564;35,259
02.02.2024;21:00;22:00;4,968;4,5744;4,968;5,3616;3,877601;4,1646;4,452;8;9,8;11,35;12,9;7;7,5;8;14;36,3744;38,318;40,2616;32,877601;33,6646;34,452
02.02.2024;22:00;23:00;4,603;4,2824;4,603;4,9236;3,622101;3,7631;3,9045;8;9,8;11,35;12,9;7;7,5;8;14;36,0824;37,953;39,8236;32,622101;33,2631;33,9045
02.02.2024;23:00;00:00;3,605;3,484;3,605;3,726;2,923501;2,6653;2,4075;8;9,8;11,35;12,9;7;7,5;8;14;35,284;36,955;38,626;31,923501;32,1653;32,4075
03.02.2024;00:00;01:00;2,474;2,5792;2,474;2,3688;2,131801;1,4212;0,711;8;9,8;11,35;12,9;7;7,5;8;14;34,3792;35,824;37,2688;31,131801;30,9212;30,711
03.02.2024;01:00;02:00;1,285;1,628;1,285;0,942;1,299501;0,1133;-1,0725;8;9,8;11,35;12,9;7;7,5;8;14;33,428;34,635;35,842;30,299501;29,6133;28,9275
03.02.2024;02:00;03:00;0,673;1,1384;0,673;0,2076;0,871101;-0,5599;-1,9905;8;9,8;11,35;12,9;7;7,5;8;14;32,9384;34,023;35,1076;29,871101;28,9401;28,0095
03.02.2024;03:00;04:00;1,051;1,4408;1,051;0,6612;1,135701;-0,1441;-1,4235;8;9,8;11,35;12,9;7;7,5;8;14;33,2408;34,401;35,5612;30,135701;29,3559;28,5765
03.02.2024;04:00;05:00;0,853;1,2824;0,853;0,4236;0,997101;-0,3619;-1,7205;8;9,8;11,35;12,9;7;7,5;8;14;33,0824;34,203;35,3236;29,997101;29,1381;28,2795
03.02.2024;05:00;06:00;0,88;1,304;0,88;0,456;1,016001;-0,3322;-1,68;8;9,8;11,35;12,9;7;7,5;8;14;33,104;34,23;35,356;30,016001;29,1678;28,32
03.02.2024;06:00;07:00;1,648;1,9184;1,648;1,3776;1,553601;0,5126;-0,528;8;9,8;11,35;12,9;7;7,5;8;14;33,7184;34,998;36,2776;30,553601;30,0126;29,472
03.02.2024;07:00;08:00;3,417;3,3336;3,417;3,5004;2,791901;2,4585;2,1255;8;9,8;11,35;12,9;7;7,5;8;14;35,1336;36,767;38,4004;31,791901;31,9585;32,1255
03.02.2024;08:00;09:00;4,599;4,2792;4,599;4,9188;3,619301;3,7587;3,8985;8;9,8;11,35;12,9;7;7,5;8;14;36,0792;37,949;39,8188;32,619301;33,2587;33,8985
03.02.2024;09:00;10:00;4,597;4,2776;4,597;4,9164;3,617901;3,7565;3,8955;8;9,8;11,35;12,9;7;7,5;8;14;36,0776;37,947;39,8164;32,617901;33,2565;33,8955
03.02.2024;10:00;11:00;3,562;3,4496;3,562;3,6744;2,893401;2,618;2,343;8;9,8;11,35;12,9;7;7,5;8;14;35,2496;36,912;38,5744;31,893401;32,118;32,343
03.02.2024;11:00;12:00;3,042;3,0336;3,042;3,0504;2,529401;2,046;1,563;8;9,8;11,35;12,9;7;7,5;8;14;34,8336;36,392;37,9504;31,529401;31,546;31,563
03.02.2024;12:00;13:00;3,058;3,0464;3,058;3,0696;2,540601;2,0636;1,587;8;9,8;11,35;12,9;7;7,5;8;14;34,8464;36,408;37,9696;31,540601;31,5636;31,587
