elektrische Last,Wärmelast
0.32483268,1.361670623
0.382997529,1.485724744
0.351404732,1.665247728
0.249710978,1.729002859
0.3349689,1.653651464
0.204619011,1.436190376
0.173168311,1.273939023
0.37063513,1.17224412
0.1476383,1.121215829
0.607178496,1.111948438
0.526988684,1.11919891
0.826480816,1.13509281
1.115741996,1.18362722
0.544229731,1.337562227
0.996049348,1.488971787
0.842206166,1.611989051
1.08509651,1.607479918
0.553560737,1.614876178
0.434720667,1.537719664
0.414069304,1.459940248
0.616651598,1.34830669
0.362961917,1.293477992
0.35723069,1.282960217
0.431405082,1.30995842
0.390812838,1.361670623
0.410280063,1.485724744
0.243837655,1.665247728
0.131439295,1.729002859
0.122297752,1.653651464
0.205708418,1.436190376
0.618688315,1.273939023
0.348136512,1.17224412
1.473541073,1.121215829
1.107358301,1.111948438
0.21096599,1.11919891
0.383471184,1.13509281
0.372671847,1.18362722
0.192114516,1.337562227
0.67097984,1.488971787
0.324169563,1.611989051
0.458403423,1.607479918
0.434531205,1.614876178
0.735444302,1.537719664
0.550908268,1.459940248
0.803698004,0.723001233
0.537740656,0.67806313
0.43680475,0.673040131
0.502927004,0.696741469
1.089833061,0.741859941
0.659848945,0.865914062
0.315170116,1.048733911
0.174778739,1.110291132
0.369072068,1.060215705
0.112350994,0.881218045
0.189035758,0.755232211
0.116377063,0.690901782
0.218023451,0.668446323
0.881330078,0.659178932
0.594058249,0.645549257
0.42752111,0.630672414
0.371345613,0.650633991
0.387213059,0.76610557
0.245874372,0.880150656
1.273658613,0.977891952
2.343171869,0.962393268
0.251368771,0.966492663
0.294945042,0.90252361
0.336626692,0.83463479
0.28409834,0.396611565
0.382571239,0.351673463
0.423447676,0.336759867
0.386407845,0.353867474
0.653549332,0.395689081
0.179894214,0.523040067
0.345862967,0.715750513
0.061954089,0.803682656
0.352778332,0.779982151
0.162558437,0.633953145
0.09951494,0.54423283
0.19059882,0.493089862
0.410185332,0.48711873
0.337384541,0.487741935
0.337905561,0.464221664
0.451914348,0.43615736
0.99855972,0.43304088
0.337147713,0.522137535
0.371487709,0.613104564
0.447414625,0.687767803
1.741535138,0.662378523
0.57241221,0.653290456
0.198840419,0.589321404
0.421742517,0.514838853
0.24388502,1.396408448
0.630056038,1.322986051
0.661033083,1.306534564
0.308349482,1.306091729
0.397301913,1.330416348
0.544040269,1.358480607
0.736675805,1.404718771
0.969808854,1.493955193
0.719150566,1.626370866
0.193677578,1.659798831
0.071948212,1.552428768
1.18503774,1.403691201
3.223175713,1.317382882
1.363274161,1.343397641
2.484178998,1.338888508
1.116357748,1.382222749
0.680310846,1.493479498
0.658333249,1.698377088
0.65241256,1.849787558
0.458640251,1.851279304
0.78844631,1.725244199
0.388302466,1.587595579
1.007180243,1.471238058
0.47194996,1.428739731
0.306454861,1.387668502
0.107803905,1.34846704
0.048407553,1.324175305
0.079337232,1.311972016
0.412600973,1.326496202
0.421884614,1.323199336
0.454329989,1.361597087
0.443625384,1.450833358
0.654212449,1.610690584
0.482512469,1.742121068
1.365216147,1.740596695
1.269869372,1.658502599
0.535988132,1.505550809
0.861341832,1.378679032
0.332790086,1.264404896
0.507900383,1.178374389
0.384844783,1.199468002
0.769831663,1.325962668
0.510126562,1.481292753
0.81577621,1.572948393
1.081875655,1.580197804
0.356662304,1.591515801
1.050188128,1.518279661
0.148775073,1.444367118
0.051959966,1.34830669
0.133570743,1.293477992
0.362156703,1.282960217
0.621767074,1.30995842
0.339373892,1.361670623
0.482986124,1.485724744
0.251510868,1.665247728
0.185578075,1.729002859
0.175962876,1.653651464
0.332079603,1.436190376
0.066359082,1.273939023
0.172410463,1.17224412
0.139444067,1.121215829
0.276993513,1.111948438
0.240285241,1.11919891
0.152564314,1.13509281
0.347426029,1.18362722
1.675081325,1.337562227
1.249407471,1.488971787
2.316978741,1.611989051
1.086280648,1.607479918
1.76251806,1.614876178
2.912552687,1.537719664
1.133835622,1.459940248
0.290587415,1.025213888
0.051959966,0.981374741
0.254163336,0.96975801
0.268183528,0.996756214
0.36135149,1.048468417
0.29106107,1.169225672
0.39332321,1.352045521
0.330611272,1.412503787
0.841495683,1.349240899
0.595621311,1.152659957
0.499800881,1.009090841
0.054186146,0.92497922
2.516813836,0.891534211
0.948020719,0.88226682
0.423021386,0.87632983
0.726539586,0.881234179
0.332174334,0.911086353
0.724313407,1.044141213
1.382362462,1.177967491
0.370729861,1.289995203
0.197229991,1.277793385
0.697693989,1.281892779
0.23597498,1.211329996
0.107993367,1.136847446
0.17814169,1.025213888
0.160616451,0.981374741
0.415727097,0.96975801
0.527414974,0.996756214
0.197277357,1.048468417
0.311522971,1.169225672
0.186999041,1.352045521
0.170136918,1.412503787
0.228112305,1.349240899
0.281161678,1.152659957
0.236069711,1.009090841
0.57610672,0.92497922
0.340842223,0.891534211
0.658238518,0.88226682
0.330516541,0.87632983
0.773763001,0.881234179
0.862289143,0.911086353
0.736296881,1.044141213
0.499848246,1.177967491
0.482844027,1.289995203
0.86484688,1.277793385
0.867641445,1.281892779
0.383281722,1.211329996
0.438557274,1.136847446
0.225696664,1.662607852
0.084878997,1.607779154
0.257431557,1.592865558
0.49231713,1.620962716
0.214849962,1.670477009
0.42572122,1.79453113
0.476875973,1.987241575
0.480049462,2.059788347
0.100035961,1.983337997
0.318201508,1.770272729
0.193914405,1.59593287
0.391475955,1.485446326
0.352636235,1.421230574
0.298829014,1.410864228
0.259278812,1.411520969
0.484833379,1.428513824
0.639102851,1.473751369
0.62285648,1.629884286
0.329663962,1.783491757
1.258312187,1.914201706
0.613004454,1.923978989
0.692767976,1.929177339
0.611015102,1.855317691
0.835764456,1.763251858
0.382855432,2.004182318
0.373950716,1.968277722
0.439362488,1.940689122
0.734449626,1.933980609
0.347710222,1.935317333
0.692531148,1.945207929
0.473702484,2.000090006
0.300439441,2.129987616
0.229201712,2.297537528
0.450493383,2.4586398
0.308870503,2.461511247
1.22293015,2.354141184
0.781483579,2.171517606
0.464608305,2.036953143
0.620393474,1.898501995
0.480570483,1.790492385
0.472565711,1.796200627
0.615514826,1.898518281
0.619730357,2.054947321
0.581269561,2.158691466
0.939684389,2.195612665
0.50022717,2.215722304
0.604762855,2.15237676
0.201682349,2.046594519
0.247437434,1.710709609
0.293855635,1.637287213
0.191972419,1.616439905
0.547213758,1.617096025
0.387355156,1.639222734
0.728055282,1.667286993
0.289119084,1.726712618
0.502690177,1.824740682
0.676237412,1.956057399
0.509510811,1.993881185
0.078153094,1.874422615
0.225980857,1.716893407
0.512210645,1.617397627
0.282914202,1.642313431
0.186572751,1.631210567
0.467118678,1.675643764
0.102025312,1.783603648
0.757706092,1.990699148
0.495443254,2.144307527
0.324501121,2.153491959
0.709630098,2.04174327
0.27765663,1.901896741
0.765189843,1.788836085
0.290255856,1.732051341
0.226170319,1.387668502
0.079621425,1.34846704
0.212102762,1.324175305
0.245590179,1.311972016
0.337905561,1.326496202
0.236117076,1.323199336
0.558249922,1.361597087
0.11429298,1.450833358
0.788825234,1.610690584
0.479812635,1.742121068
0.494164385,1.740596695
0.144417446,1.658502599
0.298639552,1.505550809
0.297123856,1.378679032
0.332695355,1.264404896
0.17719438,1.178374389
0.154316837,1.199468002
0.388491928,1.325962668
0.398722878,1.481292753
0.930684942,1.572948393
0.796166888,1.580197804
0.700678016,1.591515801
0.805924183,1.518279661
0.202250735,1.444367118
0.221717961,1.549214903
0.452814293,1.514409261
0.316827909,1.485721706
0.572649038,1.474617373
0.555929012,1.489141558
0.23090687,1.489141558
0.320853977,1.527539309
0.167105526,1.615676624
0.124192372,1.767841165
0.538451138,1.888282098
0.195524833,1.872471308
0.222191616,1.785981392
0.269367666,1.626435871
0.340463299,1.50286096
0.351878387,1.388586824
0.623614329,1.312446912
0.631334907,1.341233212
0.283293126,1.482014294
0.741128163,1.642839154
0.775468159,1.741088524
0.501316577,1.751634801
0.772436767,1.760754888
0.533572491,1.686419793
0.377882053,1.609210385
0.150338134,1.662607852
0.081089756,1.607779154
0.201303425,1.592865558
0.246916413,1.620962716
0.473465656,1.670477009
0.189035758,1.79453113
0.274909431,1.987241575
0.328479824,2.059788347
0.111924704,1.983337997
0.926090487,1.770272729
0.4839808,1.59593287
0.378308343,1.485446326
1.421628472,1.421230574
0.384086935,1.410864228
0.292292573,1.411520969
0.502737542,1.428513824
0.32990079,1.473751369
0.391049666,1.629884286
0.440641356,1.783491757
0.59827378,1.914201706
0.601163076,1.923978989
0.950246898,1.929177339
0.362061972,1.855317691
0.366798523,1.763251858
0.100983271,1.190057154
0.219207589,1.135228456
0.20727148,1.123611726
0.459540196,1.151708884
0.340415933,1.203421087
0.42804213,1.324178343
0.483696607,1.506998192
0.249426785,1.567456458
0.285377209,1.496500883
0.212907976,1.288930391
0.105625091,1.138767544
0.129307847,1.050260103
0.244074482,1.006924497
0.900039455,0.994360241
0.287887581,0.993918027
0.466645022,1.006515062
0.626740452,1.047356786
0.507426728,1.190302242
0.303944489,1.331821206
0.52566245,1.443848919
0.648102298,1.442636651
0.51173699,1.443439181
0.636071458,1.372876397
0.460013851,1.295096981
0.142096535,0.571345427
0.260273487,0.526407325
0.326490473,0.527978056
0.381860756,0.551679394
0.439930874,0.593501001
0.492032937,0.717555122
0.344110443,0.89378124
0.411843125,0.965229057
0.16199005,0.918450495
0.374424371,0.749343432
0.093073231,0.639841924
0.193061826,0.57880836
0.516236713,0.559649767
0.62096186,0.553679242
0.287650753,0.530158971
0.238011697,0.515282128
0.465460885,0.525353109
0.347804953,0.630934091
0.263162784,0.735088581
0.495490619,0.822939282
1.852038877,0.814034328
1.130614767,0.811539992
0.811560679,0.74757094
0.997280851,0.68627585
0.133854936,1.190057154
0.178520614,1.135228456
0.179894214,1.123611726
0.809523962,1.151708884
0.315359578,1.203421087
0.117703297,1.324178343
0.514247362,1.506998192
0.529451691,1.567456458
0.127413227,1.496500883
1.702979612,1.288930391
0.297739607,1.138767544
0.257431557,1.050260103
0.113677228,1.006924497
0.179846848,0.994360241
0.600926248,0.993918027
0.818618141,1.006515062
0.76395834,1.047356786
0.734923281,1.190302242
0.810566004,1.331821206
0.872946383,1.443848919
0.474507697,1.442636651
1.270058834,1.443439181
0.251605599,1.372876397
0.225033547,1.295096981
0.279077596,1.396408448
0.254400164,1.322986051
0.471902594,1.306534564
0.485212303,1.306091729
0.254636992,1.330416348
0.332363796,1.358480607
0.231143698,1.404718771
0.51775241,1.493955193
0.565781039,1.626370866
1.71998383,1.659798831
0.245921737,1.552428768
0.099609671,1.403691201
0.231996277,1.317382882
0.263020687,1.343397641
0.46730814,1.338888508
0.508847693,1.382222749
0.465224057,1.493479498
0.959625269,1.698377088
0.480428386,1.849787558
0.802987522,1.851279304
0.794366999,1.725244199
1.078228511,1.587595579
0.431594544,1.471238058
0.467213409,1.428739731
0.203434873,1.549214903
0.208834542,1.514409261
0.268704549,1.485721706
0.495348523,1.474617373
0.79730366,1.489141558
0.448456666,1.489141558
0.261173432,1.527539309
0.396449334,1.615676624
0.905107565,1.767841165
0.901744614,1.888282098
1.433517215,1.872471308
0.43955195,1.785981392
0.980560826,1.626435871
1.208531034,1.50286096
0.521920575,1.388586824
0.70517774,1.312446912
0.545982255,1.341233212
0.863662742,1.482014294
0.687605135,1.642839154
0.705272471,1.741088524
0.953278291,1.751634801
0.885877167,1.760754888
0.589984815,1.686419793
0.226643974,1.609210385
0.114766635,1.964820507
0.089994472,1.913288674
0.289071719,1.899474033
0.432115564,1.931967013
0.146975183,1.970491754
0.316164791,2.107733336
0.377218936,2.303740647
1.160455039,2.408157117
0.282014257,2.340498408
0.078816212,2.152709107
0.085021094,1.994853575
0.22489145,1.867882705
0.531630505,1.787182625
0.356236014,1.770222549
0.322890694,1.753296008
0.620061915,1.747210806
0.523815195,1.780359845
0.516141982,1.91011784
0.410611622,2.062626354
0.424489717,2.197732124
0.782146697,2.222894779
0.310386199,2.23908268
0.263352246,2.171816762
0.110503739,2.062167648
0.133760205,1.662607852
0.429984116,1.607779154
0.284335167,1.592865558
0.497527336,1.620962716
0.346194526,1.670477009
0.293713539,1.79453113
0.179894214,1.987241575
0.175299759,2.059788347
0.128502634,1.983337997
0.024866894,1.770272729
0.131534026,1.59593287
0.442346515,1.485446326
0.594342442,1.421230574
0.289308546,1.410864228
0.281587968,1.411520969
0.425437027,1.428513824
0.251937157,1.473751369
0.465318788,1.629884286
0.46550825,1.783491757
0.392660093,1.914201706
0.268704549,1.923978989
0.384229032,1.929177339
0.08189497,1.855317691
0.157158768,1.763251858
0.320332956,1.025213888
0.165921388,0.981374741
0.297360683,0.96975801
0.261268163,0.996756214
0.189840971,1.048468417
0.530256905,1.169225672
0.18510442,1.352045521
0.355714994,1.412503787
0.099372844,1.349240899
0.119834745,1.152659957
0.039408106,1.009090841
0.301339386,0.92497922
0.318059412,0.891534211
0.200971867,0.88226682
0.387165694,0.87632983
0.164547788,0.881234179
0.485780689,0.911086353
1.030720903,1.044141213
0.54508231,1.177967491
0.535751304,1.289995203
0.40810125,1.277793385
0.632519045,1.281892779
0.171794711,1.211329996
0.188277909,1.136847446
0.232754125,1.34830669
0.476544414,1.293477992
0.48587542,1.282960217
0.431926102,1.30995842
0.436567922,1.361670623
0.354057201,1.485724744
0.406206629,1.665247728
0.335821479,1.729002859
0.160379623,1.653651464
0.079952984,1.436190376
0.115003463,1.273939023
0.182025662,1.17224412
0.368551047,1.121215829
0.276567223,1.111948438
0.159006023,1.11919891
0.437041577,1.13509281
0.485970151,1.18362722
0.434152281,1.337562227
0.58306945,1.488971787
0.408859098,1.611989051
0.770115857,1.607479918
0.364809172,1.614876178
0.337052982,1.537719664
0.320332956,1.459940248
0.566302059,1.34830669
0.534188242,1.293477992
0.496769488,1.282960217
0.454756279,1.30995842
0.396828258,1.361670623
0.723271365,1.485724744
0.361540952,1.665247728
0.424489717,1.729002859
0.151853831,1.653651464
0.118650607,1.436190376
0.31142824,1.273939023
0.412364146,1.17224412
0.197751012,1.121215829
0.310765123,1.111948438
0.512779031,1.11919891
0.475076083,1.13509281
0.259041984,1.18362722
0.301907772,1.337562227
0.58254843,1.488971787
0.409901139,1.611989051
0.425105469,1.607479918
0.403743623,1.614876178
0.145933142,1.537719664
0.134091764,1.459940248
0.177431207,1.710709609
0.219018127,1.637287213
0.410280063,1.616439905
0.500985018,1.617096025
0.529072767,1.639222734
0.501458674,1.667286993
0.547734779,1.726712618
0.524857236,1.824740682
0.400901692,1.956057399
0.414400863,1.993881185
0.055938669,1.874422615
0.325306335,1.716893407
0.356378111,1.617397627
0.34193163,1.642313431
0.269983417,1.631210567
0.404312009,1.675643764
0.206608363,1.783603648
0.562323356,1.990699148
0.459161272,2.144307527
0.519410203,2.153491959
0.273914755,2.04174327
0.187093772,1.901896741
0.591784705,1.788836085
0.064606558,1.732051341
0.187898985,1.549214903
0.509652907,1.514409261
0.61632004,1.485721706
0.332884817,1.474617373
0.349415381,1.489141558
0.403506795,1.489141558
0.75424841,1.527539309
0.289071719,1.615676624
0.286608712,1.767841165
0.488575254,1.888282098
0.152848507,1.872471308
0.149580286,1.785981392
0.464939864,1.626435871
0.642323706,1.50286096
0.389439238,1.388586824
0.343968347,1.312446912
0.390812838,1.341233212
0.605520703,1.482014294
0.411132643,1.642839154
0.513726341,1.741088524
0.300581538,1.751634801
0.453098486,1.760754888
0.342168457,1.686419793
0.167768643,1.609210385
0.202156004,0.871360173
0.678416226,0.829718936
0.374945392,0.82139907
0.320332956,0.845100409
0.375940067,0.896812611
0.346715546,1.014273002
0.371203516,1.200389716
0.159716506,1.261946937
0.154979955,1.200881959
0.108798581,1.015290568
0.294945042,0.886007869
0.657480669,0.808489978
0.330469176,0.776143924
0.377171571,0.766876533
0.560523467,0.759840589
0.209213466,0.754854342
0.360356814,0.778112784
0.383329087,0.906771824
0.698925492,1.027410641
0.524430947,1.126250892
0.312991302,1.120642804
0.72511862,1.124742199
0.379445115,1.054179415
0.188846296,0.986290595
0.413785111,1.509853092
0.367556372,1.459420214
0.57051759,1.444506618
0.355383435,1.472603777
0.520357513,1.524315979
0.24431131,1.651666966
0.653028311,1.831189949
0.339752816,1.893846125
0.183162434,1.810802045
0.741412356,1.582351405
0.53030427,1.405813636
0.27301481,1.299722913
0.340463299,1.242100891
0.9009394,1.236130365
1.338407267,1.243380837
0.732412909,1.269165333
0.300960462,1.325392429
0.735586398,1.493613853
0.382523873,1.650518188
0.874367348,1.780129183
0.295418697,1.778916915
0.549676765,1.784115265
2.778792482,1.705859796
1.307856512,1.624783514
0.192824999,1.34830669
0.11154578,1.293477992
0.254636992,1.282960217
0.237727504,1.30995842
0.217739258,1.361670623
0.358746386,1.485724744
0.30953362,1.665247728
0.452293272,1.729002859
0.222807368,1.653651464
1.021768821,1.436190376
0.273346369,1.273939023
0.420937303,1.17224412
0.648007567,1.121215829
0.698120279,1.111948438
0.448456666,1.11919891
0.416532311,1.13509281
0.551666116,1.18362722
0.436236364,1.337562227
0.802513867,1.488971787
0.573075327,1.611989051
0.397586106,1.607479918
0.505579473,1.614876178
0.358509559,1.537719664
0.527604436,1.459940248
0.287650753,1.815362612
0.482938758,1.757237049
0.49094353,1.746719273
0.479623173,1.771519566
0.407627595,1.824330724
0.422074076,1.951681711
0.579043382,2.144392156
0.342642112,2.230126389
0.114103518,2.156972904
0.518415527,1.962589873
2.448370671,1.79154688
2.097013304,1.67336765
1.43209625,1.600360257
1.144540227,1.586697045
0.512921127,1.577463191
0.423495041,1.587862315
0.511405431,1.627605084
0.521683747,1.767253675
0.32483268,1.9219601
0.724739696,2.053769005
1.080170497,2.066843154
0.585579823,2.08632792
0.643365747,2.011369316
0.534993456,1.912709753
0.159006023,1.964820507
0.361493586,1.913288674
0.335110996,1.899474033
0.640002796,1.931967013
0.470718456,1.970491754
0.368361585,2.107733336
0.422074076,2.303740647
0.330611272,2.408157117
0.29286096,2.340498408
0.284524629,2.152709107
0.560239274,1.994853575
0.398580782,1.867882705
0.669132585,1.787182625
0.338000292,1.770222549
0.59183207,1.753296008
0.705461933,1.747210806
0.424963372,1.780359845
0.361825145,1.91011784
0.367272179,2.062626354
0.480949407,2.197732124
1.220088219,2.222894779
0.32483268,2.23908268
0.231664718,2.171816762
0.294945042,2.062167648
0.276898782,1.396408448
0.142143901,1.322986051
0.152659045,1.306534564
0.512115914,1.306091729
0.471239477,1.330416348
0.341836899,1.358480607
0.306265399,1.404718771
0.236874925,1.493955193
0.574638389,1.626370866
0.848932068,1.659798831
0.223423119,1.552428768
0.086773618,1.403691201
0.463234706,1.317382882
0.420937303,1.343397641
0.574543658,1.338888508
0.233417242,1.382222749
0.649144339,1.493479498
0.602584041,1.698377088
0.38456059,1.849787558
1.128104395,1.851279304
0.918654102,1.725244199
0.705225105,1.587595579
0.625556315,1.471238058
0.652791484,1.428739731
0.038318699,0.910721984
0.209971314,0.884707983
0.029982369,0.862614159
0.321706556,0.847114005
0.461624278,0.86163819
0.201445522,0.851747594
0.251652964,0.896739075
0.687226211,0.983777436
0.598842166,1.157921079
1.629610434,1.321221261
0.270788631,1.352665541
1.055635162,1.294748457
1.477377679,1.160478905
2.412467613,1.033607128
1.263806586,0.905046575
0.437704695,0.79813592
0.769736932,0.793953567
0.275809375,0.895172265
0.336626692,1.019731607
0.180415234,1.087210234
0.559528791,1.09336069
1.806331159,1.101381822
1.204126041,1.034739413
0.406490822,0.970717466
0.057880655,0.235065164
0.058117483,0.180236466
0.139491432,0.158729139
0.493785461,0.169243016
0.310859854,0.211064623
0.18742533,0.338415609
0.288029677,0.534422919
0.256389515,0.652026851
0.286608712,0.638216942
0.31512275,0.515265993
0.196708971,0.435436274
0.255347474,0.400777633
0.319622474,0.404697097
0.318059412,0.405320302
0.32440639,0.371909435
0.405496147,0.350438861
0.812839548,0.33413492
0.372387654,0.406747249
0.713845629,0.484526816
0.772057843,0.552596325
0.629866576,0.517316449
0.217833989,0.501634651
0.660606793,0.431071868
0.35585709,0.356589317
0.158058713,0.871360173
0.066738006,0.829718936
0.104535685,0.82139907
0.286750809,0.845100409
0.524857236,0.896812611
0.672400806,1.014273002
0.564123246,1.200389716
0.56819668,1.261946937
0.126797475,1.200881959
0.331937507,1.015290568
0.18742533,0.886007869
0.299918421,0.808489978
0.249474151,0.776143924
0.973977019,0.766876533
0.169142243,0.759840589
0.218070816,0.754854342
0.574117369,0.778112784
0.245211255,0.906771824
0.328006169,1.027410641
0.382902797,1.126250892
0.301244655,1.120642804
0.175441856,1.124742199
0.171794711,1.054179415
0.25728946,0.986290595
0.033818975,0.871360173
0.07123773,0.829718936
0.131107737,0.82139907
0.496437929,0.845100409
0.636971403,0.896812611
0.39607041,1.014273002
0.628540342,1.200389716
0.478439035,1.261946937
0.195051178,1.200881959
0.339942278,1.015290568
0.033582148,0.886007869
0.183967648,0.808489978
0.137454715,0.776143924
0.564691632,0.766876533
0.462903147,0.759840589
0.336768789,0.754854342
0.883414161,0.778112784
0.240522069,0.906771824
0.524241485,1.027410641
0.441778129,1.126250892
0.724834427,1.120642804
0.302239331,1.124742199
0.368598413,1.054179415
0.467544967,0.986290595
0.188135813,0.396611565
0.194151233,0.351673463
0.124997586,0.336759867
0.482133545,0.353867474
0.363009283,0.395689081
0.742075474,0.523040067
0.340226471,0.715750513
0.436425826,0.803682656
1.484293044,0.779982151
0.078958308,0.633953145
0.069201013,0.54423283
0.2077925,0.493089862
0.465745078,0.48711873
0.344442002,0.487741935
0.397491375,0.464221664
0.40947485,0.43615736
0.639339678,0.43304088
0.56080766,0.522137535
0.197372088,0.613104564
0.248716303,0.687767803
0.679505632,0.662378523
0.702998926,0.653290456
0.381955487,0.589321404
0.390907569,0.514838853
0.209971314,0.235065164
0.154458934,0.180236466
0.189509413,0.158729139
0.091983824,0.169243016
0.272825348,0.211064623
0.467971257,0.338415609
0.602868234,0.534422919
0.196424777,0.652026851
0.036376713,0.638216942
0.29200838,0.515265993
0.136365309,0.435436274
1.070792126,0.400777633
0.121160979,0.404697097
0.312517647,0.405320302
0.573264789,0.371909435
0.679410901,0.350438861
0.751311748,0.33413492
0.837422249,0.406747249
0.813076376,0.484526816
0.839174773,0.552596325
1.81296233,0.517316449
1.763986391,0.501634651
2.708786255,0.431071868
0.424584448,0.356589317
0.298071166,0.435973376
0.193772309,0.40666251
0.048928574,0.377974955
0.219065492,0.355881071
0.126986937,0.36051466
0.20864508,0.36051466
0.318769895,0.412099872
0.921401301,0.525513155
0.676000585,0.737021271
0.695941465,0.939883838
2.121074984,1.010890502
3.149617074,0.979348341
0.367272179,0.871453711
0.226596609,0.75447253
0.441067646,0.60942765
0.14806459,0.479438939
0.327390418,0.448881662
0.616746329,0.510537977
0.410327429,0.60542553
0.927179894,0.648727145
0.633750548,0.635096409
0.894639787,0.62993008
0.555881647,0.569881401
0.442346515,0.499265724
0.249521516,0.910721984
0.052007332,0.884707983
0.099704402,0.862614159
0.108609119,0.847114005
0.118461145,0.86163819
0.188514737,0.851747594
0.371629806,0.896739075
1.030910365,0.983777436
0.559102501,1.157921079
0.835669725,1.321221261
1.222551225,1.352665541
1.493576684,1.294748457
0.121397807,1.160478905
0.492601323,1.033607128
0.28315103,0.905046575
0.419658435,0.79813592
0.477681187,0.793953567
0.583827299,0.895172265
0.84774793,1.019731607
1.780374858,1.087210234
1.03972035,1.09336069
2.080056451,1.101381822
0.671121937,1.034739413
0.161232202,0.970717466
0.055843938,1.190057154
0.055986035,1.135228456
0.097572954,1.123611726
0.157537692,1.151708884
0.239764221,1.203421087
0.331179659,1.324178343
0.292482035,1.506998192
0.227354457,1.567456458
1.395340613,1.496500883
0.256815805,1.288930391
0.409001195,1.138767544
0.277940823,1.050260103
0.166252946,1.006924497
1.161591812,0.994360241
0.301481483,0.993918027
0.391523321,1.006515062
0.447604087,1.047356786
0.847511103,1.190302242
0.766137154,1.331821206
0.308207385,1.443848919
0.18140991,1.442636651
1.236334589,1.443439181
0.731370868,1.372876397
0.193061826,1.295096981
0.140059818,1.662607852
0.201113963,1.607779154
0.033534782,1.592865558
0.486964827,1.620962716
0.345341947,1.670477009
0.228301767,1.79453113
0.489380468,1.987241575
0.314791192,2.059788347
0.15734823,1.983337997
0.455324665,1.770272729
0.716640194,1.59593287
1.348069832,1.485446326
0.635171513,1.421230574
0.171605249,1.410864228
0.240048414,1.411520969
0.353157256,1.428513824
0.578096072,1.473751369
0.501506039,1.629884286
1.564814414,1.783491757
0.601068345,1.914201706
0.834817146,1.923978989
0.175583952,1.929177339
0.375940067,1.855317691
0.31512275,1.763251858
0.097762416,1.509853092
0.065080213,1.459420214
0.0300771,1.444506618
0.321043439,1.472603777
0.555029067,1.524315979
0.507379363,1.651666966
0.699020223,1.831189949
0.201066598,1.893846125
0.248858399,1.810802045
0.165495098,1.582351405
0.280119637,1.405813636
0.220628554,1.299722913
0.449025052,1.242100891
0.256910536,1.236130365
0.169710629,1.243380837
0.215892003,1.269165333
0.391286493,1.325392429
0.368645778,1.493613853
0.310859854,1.650518188
0.433394433,1.780129183
0.341694802,1.778916915
0.646444505,1.784115265
0.531393677,1.705859796
0.244832331,1.624783514
0.125708068,1.509853092
0.12262931,1.459420214
0.078721481,1.444506618
0.233275146,1.472603777
0.351736291,1.524315979
0.500463998,1.651666966
0.386028921,1.831189949
0.13878095,1.893846125
0.149059266,1.810802045
0.345484043,1.582351405
0.259563005,1.405813636
0.753111638,1.299722913
1.048198776,1.242100891
3.088468198,1.236130365
0.801234998,1.243380837
2.692113595,1.269165333
0.342547381,1.325392429
1.731919939,1.493613853
0.344205174,1.650518188
0.64322365,1.780129183
0.571701728,1.778916915
0.466266098,1.784115265
0.640665913,1.705859796
0.457977134,1.624783514
0.247011144,1.815362612
0.047318146,1.757237049
0.310765123,1.746719273
0.466550291,1.771519566
0.360972566,1.824330724
0.450824941,1.951681711
0.161753223,2.144392156
0.428657882,2.230126389
0.13466015,2.156972904
0.464087285,1.962589873
0.16284263,1.79154688
0.261836549,1.67336765
1.122373168,1.600360257
0.457077189,1.586697045
1.435269739,1.577463191
0.679174074,1.587862315
0.51457892,1.627605084
0.591358415,1.767253675
1.090685641,1.9219601
0.725876469,2.053769005
0.340747492,2.066843154
0.378308343,2.08632792
0.473513022,2.011369316
0.492127668,1.912709753
0.188041082,2.012922264
0.331937507,1.942796734
0.102877892,1.923048381
0.138638853,1.928100321
0.056791249,1.939237479
0.136270577,1.980489199
0.654022987,2.04321169
0.599126359,2.173109452
1.580018743,2.313217809
0.321801287,2.376317563
0.317822584,2.27334332
0.271830672,2.099329786
0.122155655,1.983349679
0.242085131,2.001671752
0.255300109,1.972985606
0.85281604,1.994340745
0.264583749,2.090212123
0.611867682,2.270932701
0.539872104,2.423442125
0.215797272,2.437022377
0.075405895,2.34065906
0.097999244,2.211802082
0.210255507,2.105335157
0.28367205,2.030967131
0.387781445,1.549214903
0.576675106,1.514409261
0.058354311,1.485721706
0.0615278,1.474617373
0.187093772,1.489141558
0.338379216,1.489141558
0.460487506,1.527539309
0.41179576,1.615676624
0.364098689,1.767841165
0.433915454,1.888282098
1.804436538,1.872471308
0.415111346,1.785981392
0.415774463,1.626435871
0.696273024,1.50286096
0.408243346,1.388586824
1.001543747,1.312446912
0.562607549,1.341233212
0.720287338,1.482014294
0.479102152,1.642839154
0.542998227,1.741088524
0.929784997,1.751634801
0.463329437,1.760754888
0.597610663,1.686419793
0.238248524,1.609210385
0.111877339,1.190057154
0.086773618,1.135228456
0.103162085,1.123611726
0.330800735,1.151708884
0.282440547,1.203421087
0.394981003,1.324178343
0.586527133,1.506998192
0.10458305,1.567456458
0.192540806,1.496500883
0.295323966,1.288930391
0.119124262,1.138767544
0.134849612,1.050260103
0.149627652,1.006924497
0.377266302,0.994360241
0.429984116,0.993918027
0.468587008,1.006515062
0.708019671,1.047356786
